run_details,runtime
algorithm_heuristicEdgeId2_num_nodes_000030_sim_001,"(0.0021932125091552734, 4.600595869796182)"
algorithm_heuristicMinCut1_num_nodes_000030_sim_001,"(0.010465383529663086, 3.8236269844432993)"
algorithm_heuristicMinCut2_num_nodes_000030_sim_001,"(0.015049457550048828, 4.600595869796182)"
algorithm_Alg2_num_nodes_000030_sim_001,"(0.07702970504760742, 3.8236269844432993)"
algorithm_edgeIDbrutev3_num_nodes_000030_sim_001,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000030_sim_002,"(0.0002930164337158203, 0)"
algorithm_heuristicEdgeId2_num_nodes_000030_sim_002,"(0.00028014183044433594, 0)"
algorithm_heuristicMinCut1_num_nodes_000030_sim_002,"(0.002630472183227539, 0)"
algorithm_heuristicMinCut2_num_nodes_000030_sim_002,"(0.0026268959045410156, 0)"
algorithm_Alg2_num_nodes_000030_sim_002,"(0.0026390552520751953, 0)"
algorithm_edgeIDbrutev3_num_nodes_000030_sim_002,"(0.0004277229309082031, 0)"
algorithm_heuristicEdgeId1_num_nodes_000030_sim_003,"(0.00030732154846191406, 0)"
algorithm_heuristicEdgeId2_num_nodes_000030_sim_003,"(0.00031185150146484375, 0)"
algorithm_heuristicMinCut1_num_nodes_000030_sim_003,"(0.002145051956176758, 0)"
algorithm_heuristicMinCut2_num_nodes_000030_sim_003,"(0.0020742416381835938, 0)"
algorithm_Alg2_num_nodes_000030_sim_003,"(0.0021359920501708984, 0)"
algorithm_edgeIDbrutev3_num_nodes_000030_sim_003,"(0.00045490264892578125, 0)"
algorithm_heuristicEdgeId1_num_nodes_000030_sim_004,"(0.00024318695068359375, 0)"
algorithm_heuristicEdgeId2_num_nodes_000030_sim_004,"(0.0002422332763671875, 0)"
algorithm_heuristicMinCut1_num_nodes_000030_sim_004,"(0.00226593017578125, 0)"
algorithm_heuristicMinCut2_num_nodes_000030_sim_004,"(0.0023450851440429688, 0)"
algorithm_Alg2_num_nodes_000030_sim_004,"(0.0022344589233398438, 0)"
algorithm_edgeIDbrutev3_num_nodes_000030_sim_004,"(0.0003695487976074219, 0)"
algorithm_heuristicEdgeId1_num_nodes_000030_sim_005,"(0.00031304359436035156, 0)"
algorithm_heuristicEdgeId2_num_nodes_000030_sim_005,"(0.0003139972686767578, 0)"
algorithm_heuristicMinCut1_num_nodes_000030_sim_005,"(0.002678394317626953, 0)"
algorithm_heuristicMinCut2_num_nodes_000030_sim_005,"(0.002691030502319336, 0)"
algorithm_Alg2_num_nodes_000030_sim_005,"(0.0026702880859375, 0)"
algorithm_edgeIDbrutev3_num_nodes_000030_sim_005,"(0.0004742145538330078, 0)"
algorithm_heuristicEdgeId1_num_nodes_000030_sim_006,"(0.00028133392333984375, 0)"
algorithm_heuristicEdgeId2_num_nodes_000030_sim_006,"(0.0003368854522705078, 0)"
algorithm_heuristicMinCut1_num_nodes_000030_sim_006,"(0.002435445785522461, 0)"
algorithm_heuristicMinCut2_num_nodes_000030_sim_006,"(0.0024344921112060547, 0)"
algorithm_Alg2_num_nodes_000030_sim_006,"(0.0023894309997558594, 0)"
algorithm_edgeIDbrutev3_num_nodes_000030_sim_006,"(0.0004444122314453125, 0)"
algorithm_heuristicEdgeId1_num_nodes_000030_sim_007,"(0.00024580955505371094, 0)"
algorithm_heuristicEdgeId2_num_nodes_000030_sim_007,"(0.0002510547637939453, 0)"
algorithm_heuristicMinCut1_num_nodes_000030_sim_007,"(0.0023193359375, 0)"
algorithm_heuristicMinCut2_num_nodes_000030_sim_007,"(0.0021941661834716797, 0)"
algorithm_Alg2_num_nodes_000030_sim_007,"(0.0022614002227783203, 0)"
algorithm_edgeIDbrutev3_num_nodes_000030_sim_007,"(0.0003833770751953125, 0)"
algorithm_heuristicEdgeId1_num_nodes_000030_sim_008,"(0.0018846988677978516, 7.283345531258778)"
algorithm_heuristicEdgeId2_num_nodes_000030_sim_008,"(0.002338409423828125, 9.247197342917929)"
algorithm_heuristicMinCut1_num_nodes_000030_sim_008,"(0.01857161521911621, 7.283345531258778)"
algorithm_heuristicMinCut2_num_nodes_000030_sim_008,"(0.01764822006225586, 8.68014438342078)"
algorithm_Alg2_num_nodes_000030_sim_008,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000030_sim_008,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000030_sim_009,"(0.0015115737915039062, 2.287929698133055)"
algorithm_heuristicEdgeId2_num_nodes_000030_sim_009,"(0.0026357173919677734, 4.567055799387733)"
algorithm_heuristicMinCut1_num_nodes_000030_sim_009,"(0.00929117202758789, 2.287929698133055)"
algorithm_heuristicMinCut2_num_nodes_000030_sim_009,"(0.01069188117980957, 3.643916432966227)"
algorithm_Alg2_num_nodes_000030_sim_009,"(2.9412593841552734, 2.287929698133055)"
algorithm_edgeIDbrutev3_num_nodes_000030_sim_009,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000030_sim_010,"(0.0002772808074951172, 0)"
algorithm_heuristicEdgeId2_num_nodes_000030_sim_010,"(0.0002739429473876953, 0)"
algorithm_heuristicMinCut1_num_nodes_000030_sim_010,"(0.002493619918823242, 0)"
algorithm_heuristicMinCut2_num_nodes_000030_sim_010,"(0.002463817596435547, 0)"
algorithm_Alg2_num_nodes_000030_sim_010,"(0.002490520477294922, 0)"
algorithm_edgeIDbrutev3_num_nodes_000030_sim_010,"(0.0004100799560546875, 0)"
algorithm_heuristicEdgeId1_num_nodes_000030_sim_011,"(0.00032591819763183594, 0)"
algorithm_heuristicEdgeId2_num_nodes_000030_sim_011,"(0.0003190040588378906, 0)"
algorithm_heuristicMinCut1_num_nodes_000030_sim_011,"(0.0021584033966064453, 0)"
algorithm_heuristicMinCut2_num_nodes_000030_sim_011,"(0.002065896987915039, 0)"
algorithm_Alg2_num_nodes_000030_sim_011,"(0.002109527587890625, 0)"
algorithm_edgeIDbrutev3_num_nodes_000030_sim_011,"(0.0004582405090332031, 0)"
algorithm_heuristicEdgeId1_num_nodes_000030_sim_012,"(0.0012845993041992188, 0.3677839016114831)"
algorithm_heuristicEdgeId2_num_nodes_000030_sim_012,"(0.001394510269165039, 0.3677839016114831)"
algorithm_heuristicMinCut1_num_nodes_000030_sim_012,"(0.006904125213623047, 0.3677839016114831)"
algorithm_heuristicMinCut2_num_nodes_000030_sim_012,"(0.007219076156616211, 0.3677839016114831)"
algorithm_Alg2_num_nodes_000030_sim_012,"(0.009704113006591797, 0.3677839016114831)"
algorithm_edgeIDbrutev3_num_nodes_000030_sim_012,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000030_sim_013,"(0.00027823448181152344, 0)"
algorithm_heuristicEdgeId2_num_nodes_000030_sim_013,"(0.00027680397033691406, 0)"
algorithm_heuristicMinCut1_num_nodes_000030_sim_013,"(0.0024461746215820312, 0)"
algorithm_heuristicMinCut2_num_nodes_000030_sim_013,"(0.002429485321044922, 0)"
algorithm_Alg2_num_nodes_000030_sim_013,"(0.0023183822631835938, 0)"
algorithm_edgeIDbrutev3_num_nodes_000030_sim_013,"(0.0004513263702392578, 0)"
algorithm_heuristicEdgeId1_num_nodes_000030_sim_014,"(0.0012774467468261719, 0.8610703013623568)"
algorithm_heuristicEdgeId2_num_nodes_000030_sim_014,"(0.0014529228210449219, 0.8610703013623568)"
algorithm_heuristicMinCut1_num_nodes_000030_sim_014,"(0.00671076774597168, 0.8610703013623568)"
algorithm_heuristicMinCut2_num_nodes_000030_sim_014,"(0.007109642028808594, 0.8610703013623568)"
algorithm_Alg2_num_nodes_000030_sim_014,"(0.010655879974365234, 0.8610703013623568)"
algorithm_edgeIDbrutev3_num_nodes_000030_sim_014,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000030_sim_015,"(0.0002758502960205078, 0)"
algorithm_heuristicEdgeId2_num_nodes_000030_sim_015,"(0.0002703666687011719, 0)"
algorithm_heuristicMinCut1_num_nodes_000030_sim_015,"(0.002885103225708008, 0)"
algorithm_heuristicMinCut2_num_nodes_000030_sim_015,"(0.00287628173828125, 0)"
algorithm_Alg2_num_nodes_000030_sim_015,"(0.00278472900390625, 0)"
algorithm_edgeIDbrutev3_num_nodes_000030_sim_015,"(0.0004456043243408203, 0)"
algorithm_heuristicEdgeId1_num_nodes_000030_sim_016,"(0.0002703666687011719, 0)"
algorithm_heuristicEdgeId2_num_nodes_000030_sim_016,"(0.00030040740966796875, 0)"
algorithm_heuristicMinCut1_num_nodes_000030_sim_016,"(0.0023164749145507812, 0)"
algorithm_heuristicMinCut2_num_nodes_000030_sim_016,"(0.0023314952850341797, 0)"
algorithm_Alg2_num_nodes_000030_sim_016,"(0.0022499561309814453, 0)"
algorithm_edgeIDbrutev3_num_nodes_000030_sim_016,"(0.00048160552978515625, 0)"
algorithm_heuristicEdgeId1_num_nodes_000030_sim_017,"(0.0017883777618408203, 4.6866169616547015)"
algorithm_heuristicEdgeId2_num_nodes_000030_sim_017,"(0.0021810531616210938, 6.835842889424629)"
algorithm_heuristicMinCut1_num_nodes_000030_sim_017,"(0.01042032241821289, 4.6866169616547015)"
algorithm_heuristicMinCut2_num_nodes_000030_sim_017,"(0.011955738067626953, 6.835842889424629)"
algorithm_Alg2_num_nodes_000030_sim_017,"(11.025840044021606, 4.6866169616547015)"
algorithm_edgeIDbrutev3_num_nodes_000030_sim_017,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000030_sim_018,"(0.00027108192443847656, 0)"
algorithm_heuristicEdgeId2_num_nodes_000030_sim_018,"(0.00026679039001464844, 0)"
algorithm_heuristicMinCut1_num_nodes_000030_sim_018,"(0.0023148059844970703, 0)"
algorithm_heuristicMinCut2_num_nodes_000030_sim_018,"(0.0023496150970458984, 0)"
algorithm_Alg2_num_nodes_000030_sim_018,"(0.0022826194763183594, 0)"
algorithm_edgeIDbrutev3_num_nodes_000030_sim_018,"(0.0004062652587890625, 0)"
algorithm_heuristicEdgeId1_num_nodes_000030_sim_019,"(0.0012879371643066406, 4.162782018164823)"
algorithm_heuristicEdgeId2_num_nodes_000030_sim_019,"(0.00128936767578125, 3.0579840728456533)"
algorithm_heuristicMinCut1_num_nodes_000030_sim_019,"(0.007287502288818359, 4.162782018164823)"
algorithm_heuristicMinCut2_num_nodes_000030_sim_019,"(0.007937192916870117, 3.057984072845653)"
algorithm_Alg2_num_nodes_000030_sim_019,"(9.57166862487793, 3.057984072845653)"
algorithm_edgeIDbrutev3_num_nodes_000030_sim_019,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000030_sim_020,"(0.0002856254577636719, 0)"
algorithm_heuristicEdgeId2_num_nodes_000030_sim_020,"(0.0004367828369140625, 0)"
algorithm_heuristicMinCut1_num_nodes_000030_sim_020,"(0.0024313926696777344, 0)"
algorithm_heuristicMinCut2_num_nodes_000030_sim_020,"(0.00238800048828125, 0)"
algorithm_Alg2_num_nodes_000030_sim_020,"(0.002300262451171875, 0)"
algorithm_edgeIDbrutev3_num_nodes_000030_sim_020,"(0.0004968643188476562, 0)"
algorithm_heuristicEdgeId1_num_nodes_000030_sim_021,"(0.0002815723419189453, 0)"
algorithm_heuristicEdgeId2_num_nodes_000030_sim_021,"(0.000274658203125, 0)"
algorithm_heuristicMinCut1_num_nodes_000030_sim_021,"(0.002922534942626953, 0)"
algorithm_heuristicMinCut2_num_nodes_000030_sim_021,"(0.0029931068420410156, 0)"
algorithm_Alg2_num_nodes_000030_sim_021,"(0.002888202667236328, 0)"
algorithm_edgeIDbrutev3_num_nodes_000030_sim_021,"(0.0004191398620605469, 0)"
algorithm_heuristicEdgeId1_num_nodes_000030_sim_022,"(0.0002961158752441406, 0)"
algorithm_heuristicEdgeId2_num_nodes_000030_sim_022,"(0.0002925395965576172, 0)"
algorithm_heuristicMinCut1_num_nodes_000030_sim_022,"(0.0033540725708007812, 0)"
algorithm_heuristicMinCut2_num_nodes_000030_sim_022,"(0.0029189586639404297, 0)"
algorithm_Alg2_num_nodes_000030_sim_022,"(0.002988576889038086, 0)"
algorithm_edgeIDbrutev3_num_nodes_000030_sim_022,"(0.0004322528839111328, 0)"
algorithm_heuristicEdgeId1_num_nodes_000030_sim_023,"(0.0003273487091064453, 0)"
algorithm_heuristicEdgeId2_num_nodes_000030_sim_023,"(0.0002703666687011719, 0)"
algorithm_heuristicMinCut1_num_nodes_000030_sim_023,"(0.0022165775299072266, 0)"
algorithm_heuristicMinCut2_num_nodes_000030_sim_023,"(0.002171039581298828, 0)"
algorithm_Alg2_num_nodes_000030_sim_023,"(0.002286672592163086, 0)"
algorithm_edgeIDbrutev3_num_nodes_000030_sim_023,"(0.0004067420959472656, 0)"
algorithm_heuristicEdgeId1_num_nodes_000030_sim_024,"(0.0002541542053222656, 0)"
algorithm_heuristicEdgeId2_num_nodes_000030_sim_024,"(0.0002739429473876953, 0)"
algorithm_heuristicMinCut1_num_nodes_000030_sim_024,"(0.0022737979888916016, 0)"
algorithm_heuristicMinCut2_num_nodes_000030_sim_024,"(0.002287149429321289, 0)"
algorithm_Alg2_num_nodes_000030_sim_024,"(0.002225637435913086, 0)"
algorithm_edgeIDbrutev3_num_nodes_000030_sim_024,"(0.0004432201385498047, 0)"
algorithm_heuristicEdgeId1_num_nodes_000030_sim_025,"(0.002115964889526367, 4.016066407706512)"
algorithm_heuristicEdgeId2_num_nodes_000030_sim_025,"(0.0021507740020751953, 7.184160615745496)"
algorithm_heuristicMinCut1_num_nodes_000030_sim_025,"(0.010932207107543945, 4.016066407706512)"
algorithm_heuristicMinCut2_num_nodes_000030_sim_025,"(0.013086318969726562, 6.185536167246366)"
algorithm_Alg2_num_nodes_000030_sim_025,"(0.8622517585754395, 4.016066407706512)"
algorithm_edgeIDbrutev3_num_nodes_000030_sim_025,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000030_sim_026,"(0.0002880096435546875, 0)"
algorithm_heuristicEdgeId2_num_nodes_000030_sim_026,"(0.0002751350402832031, 0)"
algorithm_heuristicMinCut1_num_nodes_000030_sim_026,"(0.0029735565185546875, 0)"
algorithm_heuristicMinCut2_num_nodes_000030_sim_026,"(0.0027964115142822266, 0)"
algorithm_Alg2_num_nodes_000030_sim_026,"(0.002904176712036133, 0)"
algorithm_edgeIDbrutev3_num_nodes_000030_sim_026,"(0.0004794597625732422, 0)"
algorithm_heuristicEdgeId1_num_nodes_000030_sim_027,"(0.0018432140350341797, 5.856537905702461)"
algorithm_heuristicEdgeId2_num_nodes_000030_sim_027,"(0.002379179000854492, 7.500574499093233)"
algorithm_heuristicMinCut1_num_nodes_000030_sim_027,"(0.015071868896484375, 5.856537905702462)"
algorithm_heuristicMinCut2_num_nodes_000030_sim_027,"(0.017710208892822266, 7.500574499093235)"
algorithm_Alg2_num_nodes_000030_sim_027,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000030_sim_027,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000030_sim_028,"(0.0017771720886230469, 3.248422166986189)"
algorithm_heuristicEdgeId2_num_nodes_000030_sim_028,"(0.0021071434020996094, 3.248422166986189)"
algorithm_heuristicMinCut1_num_nodes_000030_sim_028,"(0.010502338409423828, 3.248422166986189)"
algorithm_heuristicMinCut2_num_nodes_000030_sim_028,"(0.012537002563476562, 3.248422166986189)"
algorithm_Alg2_num_nodes_000030_sim_028,"(0.054892539978027344, 3.248422166986189)"
algorithm_edgeIDbrutev3_num_nodes_000030_sim_028,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000030_sim_029,"(0.0003001689910888672, 0)"
algorithm_heuristicEdgeId2_num_nodes_000030_sim_029,"(0.00026297569274902344, 0)"
algorithm_heuristicMinCut1_num_nodes_000030_sim_029,"(0.002177000045776367, 0)"
algorithm_heuristicMinCut2_num_nodes_000030_sim_029,"(0.002262592315673828, 0)"
algorithm_Alg2_num_nodes_000030_sim_029,"(0.0023300647735595703, 0)"
algorithm_edgeIDbrutev3_num_nodes_000030_sim_029,"(0.00038886070251464844, 0)"
algorithm_heuristicEdgeId1_num_nodes_000030_sim_030,"(0.0002701282501220703, 0)"
algorithm_heuristicEdgeId2_num_nodes_000030_sim_030,"(0.0002765655517578125, 0)"
algorithm_heuristicMinCut1_num_nodes_000030_sim_030,"(0.002288341522216797, 0)"
algorithm_heuristicMinCut2_num_nodes_000030_sim_030,"(0.0023207664489746094, 0)"
algorithm_Alg2_num_nodes_000030_sim_030,"(0.002348184585571289, 0)"
algorithm_edgeIDbrutev3_num_nodes_000030_sim_030,"(0.00040340423583984375, 0)"
algorithm_heuristicEdgeId1_num_nodes_000030_sim_031,"(0.0002715587615966797, 0)"
algorithm_heuristicEdgeId2_num_nodes_000030_sim_031,"(0.0002715587615966797, 0)"
algorithm_heuristicMinCut1_num_nodes_000030_sim_031,"(0.002452373504638672, 0)"
algorithm_heuristicMinCut2_num_nodes_000030_sim_031,"(0.0025031566619873047, 0)"
algorithm_Alg2_num_nodes_000030_sim_031,"(0.0025930404663085938, 0)"
algorithm_edgeIDbrutev3_num_nodes_000030_sim_031,"(0.00042700767517089844, 0)"
algorithm_heuristicEdgeId1_num_nodes_000030_sim_032,"(0.0017037391662597656, 7.236267217192516)"
algorithm_heuristicEdgeId2_num_nodes_000030_sim_032,"(0.0020842552185058594, 10.853074578832008)"
algorithm_heuristicMinCut1_num_nodes_000030_sim_032,"(0.011048316955566406, 7.236267217192516)"
algorithm_heuristicMinCut2_num_nodes_000030_sim_032,"(0.01257014274597168, 10.397900795235731)"
algorithm_Alg2_num_nodes_000030_sim_032,"(0.2053210735321045, 7.236267217192516)"
algorithm_edgeIDbrutev3_num_nodes_000030_sim_032,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000030_sim_033,"(0.00024080276489257812, 0)"
algorithm_heuristicEdgeId2_num_nodes_000030_sim_033,"(0.00024080276489257812, 0)"
algorithm_heuristicMinCut1_num_nodes_000030_sim_033,"(0.0021619796752929688, 0)"
algorithm_heuristicMinCut2_num_nodes_000030_sim_033,"(0.002286672592163086, 0)"
algorithm_Alg2_num_nodes_000030_sim_033,"(0.0022208690643310547, 0)"
algorithm_edgeIDbrutev3_num_nodes_000030_sim_033,"(0.0003674030303955078, 0)"
algorithm_heuristicEdgeId1_num_nodes_000030_sim_034,"(0.001735687255859375, 2.2545077146976835)"
algorithm_heuristicEdgeId2_num_nodes_000030_sim_034,"(0.002140522003173828, 4.2128231060804495)"
algorithm_heuristicMinCut1_num_nodes_000030_sim_034,"(0.01122283935546875, 2.2545077146976835)"
algorithm_heuristicMinCut2_num_nodes_000030_sim_034,"(0.013326883316040039, 4.2128231060804495)"
algorithm_Alg2_num_nodes_000030_sim_034,"(9.168701410293579, 2.2545077146976835)"
algorithm_edgeIDbrutev3_num_nodes_000030_sim_034,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000030_sim_035,"(0.00031638145446777344, 0)"
algorithm_heuristicEdgeId2_num_nodes_000030_sim_035,"(0.00039458274841308594, 0)"
algorithm_heuristicMinCut1_num_nodes_000030_sim_035,"(0.00220489501953125, 0)"
algorithm_heuristicMinCut2_num_nodes_000030_sim_035,"(0.002035856246948242, 0)"
algorithm_Alg2_num_nodes_000030_sim_035,"(0.002100229263305664, 0)"
algorithm_edgeIDbrutev3_num_nodes_000030_sim_035,"(0.0004947185516357422, 0)"
algorithm_heuristicEdgeId1_num_nodes_000030_sim_036,"(0.0002911090850830078, 0)"
algorithm_heuristicEdgeId2_num_nodes_000030_sim_036,"(0.0002970695495605469, 0)"
algorithm_heuristicMinCut1_num_nodes_000030_sim_036,"(0.0027174949645996094, 0)"
algorithm_heuristicMinCut2_num_nodes_000030_sim_036,"(0.0026814937591552734, 0)"
algorithm_Alg2_num_nodes_000030_sim_036,"(0.002683401107788086, 0)"
algorithm_edgeIDbrutev3_num_nodes_000030_sim_036,"(0.000431060791015625, 0)"
algorithm_heuristicEdgeId1_num_nodes_000030_sim_037,"(0.0017006397247314453, 3.740749844223154)"
algorithm_heuristicEdgeId2_num_nodes_000030_sim_037,"(0.001985311508178711, 6.891769463394506)"
algorithm_heuristicMinCut1_num_nodes_000030_sim_037,"(0.010916471481323242, 3.740749844223154)"
algorithm_heuristicMinCut2_num_nodes_000030_sim_037,"(0.013373374938964844, 6.134212959915293)"
algorithm_Alg2_num_nodes_000030_sim_037,"(47.63106870651245, 3.740749844223154)"
algorithm_edgeIDbrutev3_num_nodes_000030_sim_037,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000030_sim_038,"(0.00028777122497558594, 0)"
algorithm_heuristicEdgeId2_num_nodes_000030_sim_038,"(0.00027561187744140625, 0)"
algorithm_heuristicMinCut1_num_nodes_000030_sim_038,"(0.0021860599517822266, 0)"
algorithm_heuristicMinCut2_num_nodes_000030_sim_038,"(0.002263784408569336, 0)"
algorithm_Alg2_num_nodes_000030_sim_038,"(0.002252340316772461, 0)"
algorithm_edgeIDbrutev3_num_nodes_000030_sim_038,"(0.0004630088806152344, 0)"
algorithm_heuristicEdgeId1_num_nodes_000030_sim_039,"(0.0002868175506591797, 0)"
algorithm_heuristicEdgeId2_num_nodes_000030_sim_039,"(0.0003783702850341797, 0)"
algorithm_heuristicMinCut1_num_nodes_000030_sim_039,"(0.0029113292694091797, 0)"
algorithm_heuristicMinCut2_num_nodes_000030_sim_039,"(0.0028886795043945312, 0)"
algorithm_Alg2_num_nodes_000030_sim_039,"(0.002918243408203125, 0)"
algorithm_edgeIDbrutev3_num_nodes_000030_sim_039,"(0.0004975795745849609, 0)"
algorithm_heuristicEdgeId1_num_nodes_000030_sim_040,"(0.0003154277801513672, 0)"
algorithm_heuristicEdgeId2_num_nodes_000030_sim_040,"(0.00030493736267089844, 0)"
algorithm_heuristicMinCut1_num_nodes_000030_sim_040,"(0.002611875534057617, 0)"
algorithm_heuristicMinCut2_num_nodes_000030_sim_040,"(0.002686023712158203, 0)"
algorithm_Alg2_num_nodes_000030_sim_040,"(0.0026009082794189453, 0)"
algorithm_edgeIDbrutev3_num_nodes_000030_sim_040,"(0.0004639625549316406, 0)"
algorithm_heuristicEdgeId1_num_nodes_000030_sim_041,"(0.0002803802490234375, 0)"
algorithm_heuristicEdgeId2_num_nodes_000030_sim_041,"(0.00028133392333984375, 0)"
algorithm_heuristicMinCut1_num_nodes_000030_sim_041,"(0.0022809505462646484, 0)"
algorithm_heuristicMinCut2_num_nodes_000030_sim_041,"(0.0022737979888916016, 0)"
algorithm_Alg2_num_nodes_000030_sim_041,"(0.0023298263549804688, 0)"
algorithm_edgeIDbrutev3_num_nodes_000030_sim_041,"(0.0004074573516845703, 0)"
algorithm_heuristicEdgeId1_num_nodes_000030_sim_042,"(0.0003075599670410156, 0)"
algorithm_heuristicEdgeId2_num_nodes_000030_sim_042,"(0.0003223419189453125, 0)"
algorithm_heuristicMinCut1_num_nodes_000030_sim_042,"(0.0025148391723632812, 0)"
